date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 11 2014,2014-07-11,1.138,,,,2.5937992793256095,0.3420612600492166,2.5223780963410785,598,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jun 28 2017,2017-06-28,0.705,0.1195354225381733,0.13775450091003552,0.3083354690921466,2.5937992793256095,0.3420612600492166,2.5223780963410785,147,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jun 29 2017,2017-06-29,0.703,0.12273635420558368,0.1385820093370154,0.30821222096334094,2.5937992793256095,0.3420612600492166,2.5223780963410785,147,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jun 30 2017,2017-06-30,0.716,0.12507866490250627,0.13789979828811294,0.3080937449016045,2.5937992793256095,0.3420612600492166,2.5223780963410785,155,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 01 2017,2017-07-01,0.734,0.12516049925880376,0.13585374033522796,0.30798263124707065,2.5937992793256095,0.3420612600492166,2.5223780963410785,138,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 02 2017,2017-07-02,0.759,0.12456648965443304,0.13261311414332136,0.30788326026302,2.5937992793256095,0.3420612600492166,2.5223780963410785,142,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 03 2017,2017-07-03,0.732,0.12022641953424129,0.13039894747701447,0.30777149723884367,2.5937992793256095,0.3420612600492166,2.5223780963410785,135,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 04 2017,2017-07-04,0.748,0.11460681911869892,0.1273983926321642,0.3076669584628176,2.5937992793256095,0.3420612600492166,2.5223780963410785,168,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 05 2017,2017-07-05,0.786,0.11018696754195749,0.1234381047062007,0.307582435256401,2.5937992793256095,0.3420612600492166,2.5223780963410785,142,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 06 2017,2017-07-06,0.82,0.10557989293944135,0.11940108485986839,0.30751938354843844,2.5937992793256095,0.3420612600492166,2.5223780963410785,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 07 2017,2017-07-07,0.821,0.10023686889093221,0.115498977398782,0.30745697358964386,2.5937992793256095,0.3420612600492166,2.5223780963410785,131,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 08 2017,2017-07-08,0.812,0.09466371818299955,0.11171260399774371,0.3073885038933126,2.5937992793256095,0.3420612600492166,2.5223780963410785,129,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 09 2017,2017-07-09,0.83,0.09012954278569876,0.10812120508798648,0.3073322699470829,2.5937992793256095,0.3420612600492166,2.5223780963410785,139,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 10 2017,2017-07-10,0.797,0.08569228562765989,0.10467409034102719,0.3072542748512894,2.5937992793256095,0.3420612600492166,2.5223780963410785,127,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 11 2017,2017-07-11,0.819,0.08238408087494631,0.10124884962858231,0.30719037470322635,2.5937992793256095,0.3420612600492166,2.5223780963410785,124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 12 2017,2017-07-12,0.802,0.07956277070815926,0.09797687678680375,0.30711544638685007,2.5937992793256095,0.3420612600492166,2.5223780963410785,120,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 13 2017,2017-07-13,0.834,0.0785733495809382,0.0949013285154165,0.3070618887326326,2.5937992793256095,0.3420612600492166,2.5223780963410785,128,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 14 2017,2017-07-14,0.828,0.07670531759354723,0.09184759087007346,0.3070040313647624,2.5937992793256095,0.3420612600492166,2.5223780963410785,123,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 15 2017,2017-07-15,0.809,0.074986404898093,0.08885121604066805,0.306933445492696,2.5937992793256095,0.3420612600492166,2.5223780963410785,112,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 16 2017,2017-07-16,0.787,0.07268281746068675,0.08622733467642019,0.30684952690741263,2.5937992793256095,0.3420612600492166,2.5223780963410785,162,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 17 2017,2017-07-17,0.794,0.06634483236552584,0.08354102562889097,0.3067697138132868,2.5937992793256095,0.3420612600492166,2.5223780963410785,140,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 18 2017,2017-07-18,0.825,0.061424741355379335,0.08086448186092131,0.30670968136961974,2.5937992793256095,0.3420612600492166,2.5223780963410785,140,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 19 2017,2017-07-19,0.896,0.06169130604371937,0.08091363975307769,0.3067054731398155,2.5937992793256095,0.3420612600492166,2.5223780963410785,133,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 20 2017,2017-07-20,0.892,0.06363860788698662,0.08039287177035276,0.3066974927446209,2.5937992793256095,0.3420612600492166,2.5223780963410785,161,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 21 2017,2017-07-21,0.893,0.06560681384573586,0.07969214648728419,0.30669016856616205,2.5937992793256095,0.3420612600492166,2.5223780963410785,125,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 22 2017,2017-07-22,0.886,0.0675874571782118,0.07844595198669815,0.30667654655101234,2.5937992793256095,0.3420612600492166,2.5223780963410785,159,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 23 2017,2017-07-23,0.927,0.06604439468241055,0.07954448879990372,0.30670028533450694,2.5937992793256095,0.3420612600492166,2.5223780963410785,156,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 24 2017,2017-07-24,0.924,0.06770307044091077,0.0799093227684374,0.30672077728315494,2.5937992793256095,0.3420612600492166,2.5223780963410785,124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 25 2017,2017-07-25,0.93,0.06882808835880094,0.08027768854077422,0.30674678171028885,2.5937992793256095,0.3420612600492166,2.5223780963410785,147,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 26 2017,2017-07-26,0.952,0.07194353628918697,0.0818188218911586,0.30679470331023245,2.5937992793256095,0.3420612600492166,2.5223780963410785,179,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 27 2017,2017-07-27,0.985,0.07544567962920795,0.08550384371060699,0.30687817701291464,2.5937992793256095,0.3420612600492166,2.5223780963410785,88,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 28 2017,2017-07-28,1.102,0.08754323069992177,0.10189492508567104,0.3071139921964141,2.5937992793256095,0.3420612600492166,2.5223780963410785,155,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 29 2017,2017-07-29,1.054,0.09219634221183493,0.10780402285594527,0.3072811455616177,2.5937992793256095,0.3420612600492166,2.5223780963410785,114,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 30 2017,2017-07-30,1.018,0.09356050350491028,0.10903259182828949,0.3074013343312263,2.5937992793256095,0.3420612600492166,2.5223780963410785,110,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 31 2017,2017-07-31,1.027,0.09524613607271408,0.11022526399988526,0.3075319291131761,2.5937992793256095,0.3420612600492166,2.5223780963410785,112,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 01 2017,2017-08-01,1.027,0.09706261162112312,0.11075113784081819,0.3076617555660376,2.5937992793256095,0.3420612600492166,2.5223780963410785,134,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 02 2017,2017-08-02,1.045,0.09758568295217131,0.11195900624739745,0.30781368241956436,2.5937992793256095,0.3420612600492166,2.5223780963410785,153,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 03 2017,2017-08-03,1.036,0.09740232950552953,0.11190224276529498,0.3079532236162769,2.5937992793256095,0.3420612600492166,2.5223780963410785,110,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 04 2017,2017-08-04,1.07,0.0998515910233049,0.11371654777517043,0.30813662273213316,2.5937992793256095,0.3420612600492166,2.5223780963410785,134,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 05 2017,2017-08-05,1.027,0.10070458104613929,0.11214493413378152,0.3082632229031755,2.5937992793256095,0.3420612600492166,2.5223780963410785,125,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 06 2017,2017-08-06,1.008,0.10047487248063701,0.10960218663452162,0.30836617434345515,2.5937992793256095,0.3420612600492166,2.5223780963410785,145,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 07 2017,2017-08-07,1.036,0.1004030956156017,0.10820886146438088,0.30850252335905376,2.5937992793256095,0.3420612600492166,2.5223780963410785,129,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 08 2017,2017-08-08,1.024,0.10007608599713518,0.106082739484762,0.30862325123497547,2.5937992793256095,0.3420612600492166,2.5223780963410785,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 09 2017,2017-08-09,1.01,0.09745969399717622,0.10338666407006444,0.3087265149132151,2.5937992793256095,0.3420612600492166,2.5223780963410785,99,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 10 2017,2017-08-10,0.995,0.09505328813990144,0.10032617455759135,0.30881185506994135,2.5937992793256095,0.3420612600492166,2.5223780963410785,124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 11 2017,2017-08-11,1.007,0.09148994040550315,0.09761382667176825,0.3089103704884604,2.5937992793256095,0.3420612600492166,2.5223780963410785,127,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 12 2017,2017-08-12,0.991,0.08878415645137268,0.09459817889911927,0.3089900679853449,2.5937992793256095,0.3420612600492166,2.5223780963410785,124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 13 2017,2017-08-13,0.969,0.08520633509446401,0.0914957623436804,0.3090454477988504,2.5937992793256095,0.3420612600492166,2.5223780963410785,114,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 14 2017,2017-08-14,1.038,0.08091065741148577,0.09016695372798526,0.3091794291842297,2.5937992793256095,0.3420612600492166,2.5223780963410785,117,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 15 2017,2017-08-15,0.976,0.07293379142095022,0.08721247178638791,0.3092411511881242,2.5937992793256095,0.3420612600492166,2.5223780963410785,116,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 16 2017,2017-08-16,0.981,0.06404442603183595,0.08437325075710368,0.30930775021007934,2.5937992793256095,0.3420612600492166,2.5223780963410785,101,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 17 2017,2017-08-17,0.964,0.0566710613576495,0.08164406039948373,0.3093560022117824,2.5937992793256095,0.3420612600492166,2.5223780963410785,112,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 18 2017,2017-08-18,0.927,0.055166925373565885,0.07980989446702812,0.30936788587569014,2.5937992793256095,0.3420612600492166,2.5223780963410785,105,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 19 2017,2017-08-19,0.933,0.05310687554248725,0.07775382382619304,0.30938504262105115,2.5937992793256095,0.3420612600492166,2.5223780963410785,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 20 2017,2017-08-20,0.973,0.04987082163524962,0.07521454623023574,0.30944147871806565,2.5937992793256095,0.3420612600492166,2.5223780963410785,114,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 21 2017,2017-08-21,0.943,0.0465614042723827,0.07302078613389396,0.30946741565739755,2.5937992793256095,0.3420612600492166,2.5223780963410785,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 22 2017,2017-08-22,0.907,0.04772152216936386,0.07217985552696905,0.30946039039873113,2.5937992793256095,0.3420612600492166,2.5223780963410785,96,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 23 2017,2017-08-23,0.938,0.04705732625238236,0.07008647295050834,0.30948098285339143,2.5937992793256095,0.3420612600492166,2.5223780963410785,122,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 24 2017,2017-08-24,0.931,0.04700897444277088,0.06820586547397774,0.3094947533720201,2.5937992793256095,0.3420612600492166,2.5223780963410785,127,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 25 2017,2017-08-25,0.933,0.04775085002553448,0.06629365705495736,0.30951008024953597,2.5937992793256095,0.3420612600492166,2.5223780963410785,117,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 26 2017,2017-08-26,0.916,0.049903861597065016,0.06495391871531088,0.30950984104760937,2.5937992793256095,0.3420612600492166,2.5223780963410785,109,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 27 2017,2017-08-27,0.88,0.049724574742611063,0.06554880173585223,0.3094797676038657,2.5937992793256095,0.3420612600492166,2.5223780963410785,95,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 28 2017,2017-08-28,0.938,0.048766108449757595,0.06347022765199771,0.3094989691425911,2.5937992793256095,0.3420612600492166,2.5223780963410785,150,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 29 2017,2017-08-29,0.946,0.04871856782146723,0.06139403437402948,0.309525412468176,2.5937992793256095,0.3420612600492166,2.5223780963410785,92,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 30 2017,2017-08-30,0.963,0.047979114230038096,0.05948294292640201,0.3095681291544983,2.5937992793256095,0.3420612600492166,2.5223780963410785,123,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 31 2017,2017-08-31,0.883,0.050039248963007134,0.05991423291191805,0.3095395556063351,2.5937992793256095,0.3420612600492166,2.5223780963410785,87,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 01 2017,2017-09-01,0.945,0.04837611265761518,0.057949502627792825,0.3095641402417415,2.5937992793256095,0.3420612600492166,2.5223780963410785,127,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 02 2017,2017-09-02,0.982,0.0467992042372687,0.05678292374415073,0.30962528765927394,2.5937992793256095,0.3420612600492166,2.5223780963410785,142,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 03 2017,2017-09-03,0.992,0.042932505167998444,0.05601371724935806,0.3096965843414108,2.5937992793256095,0.3420612600492166,2.5223780963410785,124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 04 2017,2017-09-04,0.974,0.04136355495071881,0.05448665595344674,0.3097485293757331,2.5937992793256095,0.3420612600492166,2.5223780963410785,86,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 05 2017,2017-09-05,0.995,0.040946558947674565,0.05377030153523559,0.30982209593108745,2.5937992793256095,0.3420612600492166,2.5223780963410785,97,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 06 2017,2017-09-06,0.986,0.03883593548580604,0.05257947791507945,0.30988557824150953,2.5937992793256095,0.3420612600492166,2.5223780963410785,104,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 07 2017,2017-09-07,1.036,0.03955871527265775,0.05454933489886191,0.3100045696954288,2.5937992793256095,0.3420612600492166,2.5223780963410785,104,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 08 2017,2017-09-08,1.034,0.04079193068727709,0.0557334732353627,0.31012050425783144,2.5937992793256095,0.3420612600492166,2.5223780963410785,105,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 09 2017,2017-09-09,1.033,0.042393395712070694,0.05638946933970123,0.31023458604587517,2.5937992793256095,0.3420612600492166,2.5223780963410785,138,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 10 2017,2017-09-10,1.004,0.04229139473895052,0.05515869479209919,0.3103151403278214,2.5937992793256095,0.3420612600492166,2.5223780963410785,127,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 11 2017,2017-09-11,0.998,0.042466159617322266,0.05370956045199376,0.3103886707746278,2.5937992793256095,0.3420612600492166,2.5223780963410785,102,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 12 2017,2017-09-12,1.022,0.043766740639521115,0.05327215630877643,0.3104882238053086,2.5937992793256095,0.3420612600492166,2.5223780963410785,108,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 13 2017,2017-09-13,1.039,0.04382404735344504,0.05374570310629011,0.3106068859409413,2.5937992793256095,0.3420612600492166,2.5223780963410785,68,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 14 2017,2017-09-14,1.058,0.046933359456630276,0.05536394182676516,0.3107477970250574,2.5937992793256095,0.3420612600492166,2.5223780963410785,79,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 15 2017,2017-09-15,1.038,0.04858301344505614,0.05506244310736712,0.3108638712825738,2.5937992793256095,0.3420612600492166,2.5223780963410785,102,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 16 2017,2017-09-16,1.046,0.05048205553495901,0.055064954759249385,0.31098874549560185,2.5937992793256095,0.3420612600492166,2.5223780963410785,120,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 17 2017,2017-09-17,1.033,0.05085237819233522,0.05416124876257369,0.3110976433511771,2.5937992793256095,0.3420612600492166,2.5223780963410785,119,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 18 2017,2017-09-18,1.02,0.050758884619505645,0.05272305822922735,0.31119112856038866,2.5937992793256095,0.3420612600492166,2.5223780963410785,97,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 19 2017,2017-09-19,0.987,0.05076110376235537,0.05106377215524928,0.31124869920412057,2.5937992793256095,0.3420612600492166,2.5223780963410785,103,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 20 2017,2017-09-20,1.095,0.05439633185740024,0.055127035083141845,0.31143238884097185,2.5937992793256095,0.3420612600492166,2.5223780963410785,107,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 21 2017,2017-09-21,1.047,0.05346538250528992,0.05442488971247953,0.31155505571626085,2.5937992793256095,0.3420612600492166,2.5223780963410785,83,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 22 2017,2017-09-22,1.025,0.05291925100033972,0.052850621766323894,0.3116516651438241,2.5937992793256095,0.3420612600492166,2.5223780963410785,135,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 23 2017,2017-09-23,1.029,0.05200023209497439,0.05140274832955337,0.3117521912355022,2.5937992793256095,0.3420612600492166,2.5223780963410785,116,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 24 2017,2017-09-24,1.075,0.05253733210173486,0.052400568335981106,0.31190694389541057,2.5937992793256095,0.3420612600492166,2.5223780963410785,130,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 25 2017,2017-09-25,1.073,0.05162780147418277,0.052851356119973415,0.3120583674234635,2.5937992793256095,0.3420612600492166,2.5223780963410785,91,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 26 2017,2017-09-26,1.068,0.047028042502419175,0.052689048018812044,0.31220279067947054,2.5937992793256095,0.3420612600492166,2.5223780963410785,85,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 27 2017,2017-09-27,1.026,0.0449428244691465,0.0509817437265776,0.3122972727616415,2.5937992793256095,0.3420612600492166,2.5223780963410785,95,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 28 2017,2017-09-28,1.033,0.04310171076957977,0.049407561678247364,0.3123990231323942,2.5937992793256095,0.3420612600492166,2.5223780963410785,90,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 29 2017,2017-09-29,1.038,0.04196364052887831,0.04796759490465608,0.3125058421176381,2.5937992793256095,0.3420612600492166,2.5223780963410785,110,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 30 2017,2017-09-30,1.042,0.03310972701471026,0.04665118898326499,0.3126166147313154,2.5937992793256095,0.3420612600492166,2.5223780963410785,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 01 2017,2017-10-01,1.068,0.030256071870908723,0.046459050168236836,0.31275749841168354,2.5937992793256095,0.3420612600492166,2.5223780963410785,114,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 02 2017,2017-10-02,1.086,0.03053921541495521,0.04732632698527375,0.3129199304564974,2.5937992793256095,0.3420612600492166,2.5223780963410785,94,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 03 2017,2017-10-03,1.065,0.030036395547258662,0.04658376863851586,0.31305561481187394,2.5937992793256095,0.3420612600492166,2.5223780963410785,95,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 04 2017,2017-10-04,1.055,0.027853970599557826,0.04540149713059547,0.3131786731019507,2.5937992793256095,0.3420612600492166,2.5223780963410785,75,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 05 2017,2017-10-05,1.016,0.026973912471554805,0.044144047330935195,0.3132573642556832,2.5937992793256095,0.3420612600492166,2.5223780963410785,98,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 06 2017,2017-10-06,1.029,0.025130830083579907,0.042707452071859,0.3133496236838816,2.5937992793256095,0.3420612600492166,2.5223780963410785,95,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 07 2017,2017-10-07,1.039,0.025117860110921743,0.04133726054546239,0.31345243778478,2.5937992793256095,0.3420612600492166,2.5223780963410785,123,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 08 2017,2017-10-08,1.031,0.0251514036079179,0.039984890631657735,0.31354575226669623,2.5937992793256095,0.3420612600492166,2.5223780963410785,116,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 09 2017,2017-10-09,1.001,0.026143810942072396,0.0394879044562936,0.31360673503393083,2.5937992793256095,0.3420612600492166,2.5223780963410785,80,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 10 2017,2017-10-10,0.997,0.026500683140188365,0.03911925197447322,0.31366323285295467,2.5937992793256095,0.3420612600492166,2.5223780963410785,79,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 11 2017,2017-10-11,1.008,0.026021852001909988,0.03818766392757431,0.3137305162700855,2.5937992793256095,0.3420612600492166,2.5223780963410785,83,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 12 2017,2017-10-12,1.031,0.025862945579015154,0.036946527279713946,0.3138217729807745,2.5937992793256095,0.3420612600492166,2.5223780963410785,81,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 13 2017,2017-10-13,1.018,0.0261714286610615,0.03581500653910316,0.3138985181461455,2.5937992793256095,0.3420612600492166,2.5223780963410785,100,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 14 2017,2017-10-14,1.033,0.025950350472686977,0.03467321012953002,0.3139908802126072,2.5937992793256095,0.3420612600492166,2.5223780963410785,105,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 15 2017,2017-10-15,0.992,0.027298772655668276,0.034680181851523495,0.31404014801069113,2.5937992793256095,0.3420612600492166,2.5223780963410785,90,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 16 2017,2017-10-16,1.025,0.027325727845731142,0.03354282110358848,0.3141228471289906,2.5937992793256095,0.3420612600492166,2.5223780963410785,82,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 17 2017,2017-10-17,1.018,0.02752219584931283,0.03249081969115586,0.31419762499239917,2.5937992793256095,0.3420612600492166,2.5223780963410785,82,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 18 2017,2017-10-18,1.015,0.02763524735825321,0.031516940464615055,0.31426878863424285,2.5937992793256095,0.3420612600492166,2.5223780963410785,61,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 19 2017,2017-10-19,0.997,0.027084902695470495,0.031220612263518282,0.3143212557918063,2.5937992793256095,0.3420612600492166,2.5223780963410785,58,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 20 2017,2017-10-20,1.01,0.025051670740624685,0.030351501004460348,0.314386371154481,2.5937992793256095,0.3420612600492166,2.5223780963410785,66,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 21 2017,2017-10-21,1.063,0.02552582645267481,0.031136911937825217,0.31450877787980447,2.5937992793256095,0.3420612600492166,2.5223780963410785,94,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 22 2017,2017-10-22,1.013,0.025757132702565917,0.030244154611238944,0.31457595482917305,2.5937992793256095,0.3420612600492166,2.5223780963410785,94,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 23 2017,2017-10-23,0.954,0.029534880995230363,0.034008861285945956,0.31458691576868825,2.5937992793256095,0.3420612600492166,2.5223780963410785,73,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 24 2017,2017-10-24,0.962,0.030857551843061867,0.035839022859144865,0.31460463141706707,2.5937992793256095,0.3420612600492166,2.5223780963410785,93,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 25 2017,2017-10-25,0.956,0.032190685452242,0.037694822727427794,0.314616805787314,2.5937992793256095,0.3420612600492166,2.5223780963410785,82,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 26 2017,2017-10-26,0.959,0.0330718479440885,0.03874226364717883,0.314631337657346,2.5937992793256095,0.3420612600492166,2.5223780963410785,89,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 27 2017,2017-10-27,0.923,0.03741689642302211,0.04307997596227715,0.3146158355555223,2.5937992793256095,0.3420612600492166,2.5223780963410785,89,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
