date,py_date,median_price,volume_sold,item,treated_unit,post_treat
Aug 12 2016,2016-08-12,1.628,158,Focal Resonance,0,0
Aug 13 2016,2016-08-13,1.662,139,Focal Resonance,0,0
Aug 14 2016,2016-08-14,1.654,138,Focal Resonance,0,0
Aug 15 2016,2016-08-15,1.724,148,Focal Resonance,0,0
Aug 16 2016,2016-08-16,1.847,167,Focal Resonance,0,0
Aug 17 2016,2016-08-17,1.972,112,Focal Resonance,0,0
Aug 18 2016,2016-08-18,1.849,162,Focal Resonance,0,0
Aug 19 2016,2016-08-19,1.819,146,Focal Resonance,0,0
Aug 20 2016,2016-08-20,1.862,135,Focal Resonance,0,0
Aug 21 2016,2016-08-21,1.899,148,Focal Resonance,0,0
Aug 22 2016,2016-08-22,1.877,145,Focal Resonance,0,0
Aug 23 2016,2016-08-23,1.895,112,Focal Resonance,0,0
Aug 24 2016,2016-08-24,1.858,105,Focal Resonance,0,0
Aug 25 2016,2016-08-25,1.904,109,Focal Resonance,0,0
Aug 26 2016,2016-08-26,1.949,126,Focal Resonance,0,0
Aug 27 2016,2016-08-27,1.986,113,Focal Resonance,0,0
Aug 28 2016,2016-08-28,2.016,131,Focal Resonance,0,0
Aug 29 2016,2016-08-29,1.968,104,Focal Resonance,0,0
Aug 30 2016,2016-08-30,2.007,136,Focal Resonance,0,0
Aug 31 2016,2016-08-31,2.082,190,Focal Resonance,0,0
Sep 01 2016,2016-09-01,2.147,119,Focal Resonance,0,0
Sep 02 2016,2016-09-02,2.132,111,Focal Resonance,0,0
Sep 03 2016,2016-09-03,2.107,125,Focal Resonance,0,0
Sep 04 2016,2016-09-04,2.031,117,Focal Resonance,0,0
Sep 05 2016,2016-09-05,1.997,106,Focal Resonance,0,0
Sep 06 2016,2016-09-06,1.987,107,Focal Resonance,0,0
Sep 07 2016,2016-09-07,1.95,105,Focal Resonance,0,0
Sep 08 2016,2016-09-08,1.919,98,Focal Resonance,0,0
Sep 09 2016,2016-09-09,1.918,115,Focal Resonance,0,0
Sep 10 2016,2016-09-10,1.942,133,Focal Resonance,0,0
Sep 11 2016,2016-09-11,1.97,111,Focal Resonance,0,0
Sep 12 2016,2016-09-12,1.935,94,Focal Resonance,0,0
Sep 13 2016,2016-09-13,1.909,100,Focal Resonance,0,0
Sep 14 2016,2016-09-14,1.876,96,Focal Resonance,0,0
Sep 15 2016,2016-09-15,1.906,129,Focal Resonance,0,0
Sep 16 2016,2016-09-16,1.974,113,Focal Resonance,0,0
Sep 17 2016,2016-09-17,1.913,136,Focal Resonance,0,0
Sep 18 2016,2016-09-18,1.871,124,Focal Resonance,0,0
Sep 19 2016,2016-09-19,1.828,121,Focal Resonance,0,0
Sep 20 2016,2016-09-20,1.807,106,Focal Resonance,0,0
Sep 21 2016,2016-09-21,1.791,95,Focal Resonance,0,0
Sep 22 2016,2016-09-22,1.779,79,Focal Resonance,0,0
Sep 23 2016,2016-09-23,1.773,137,Focal Resonance,0,0
Sep 24 2016,2016-09-24,1.85,116,Focal Resonance,0,0
Sep 25 2016,2016-09-25,1.753,119,Focal Resonance,0,0
Sep 26 2016,2016-09-26,1.714,95,Focal Resonance,0,0
Sep 27 2016,2016-09-27,1.639,106,Focal Resonance,0,0
Sep 28 2016,2016-09-28,1.594,120,Focal Resonance,0,0
Sep 29 2016,2016-09-29,1.578,101,Focal Resonance,0,0
Sep 30 2016,2016-09-30,1.513,126,Focal Resonance,0,0
Oct 01 2016,2016-10-01,1.6,158,Focal Resonance,0,0
Oct 02 2016,2016-10-02,1.676,130,Focal Resonance,0,0
Oct 03 2016,2016-10-03,1.656,116,Focal Resonance,0,0
Oct 04 2016,2016-10-04,1.642,112,Focal Resonance,0,0
Oct 05 2016,2016-10-05,1.584,115,Focal Resonance,0,0
Oct 06 2016,2016-10-06,1.483,137,Focal Resonance,0,0
Oct 07 2016,2016-10-07,1.472,120,Focal Resonance,0,0
Oct 08 2016,2016-10-08,1.523,163,Focal Resonance,0,0
Oct 09 2016,2016-10-09,1.511,124,Focal Resonance,0,0
Oct 10 2016,2016-10-10,1.442,136,Focal Resonance,0,0
Oct 11 2016,2016-10-11,1.369,144,Focal Resonance,0,0
Oct 12 2016,2016-10-12,1.323,137,Focal Resonance,0,0
Oct 13 2016,2016-10-13,1.329,143,Focal Resonance,0,0
Oct 14 2016,2016-10-14,1.404,139,Focal Resonance,0,0
Oct 15 2016,2016-10-15,1.355,171,Focal Resonance,0,0
